Company:,AeroCab Services,,,,,,
Date:,,,,,,,
,,,,,,,
,,,,,,,
Ride ID,OriginArea,BookingTime,Total (hh:mm:ss),Traffic Period,Confirmed,Confirmation Time,Ride Start Time
RD39290,Pickup Zones,10:59 AM,00:15:00,Peak Time,No,15,0
RD39291,Pickup Zones,3:08 AM,00:18:00,Peak Time,Yes,15,3
RD39292,Pickup Zones,2:05 AM,00:22:00,Peak Time,No,22,0
RD39293,Pickup Zones,11:01 AM,00:05:00,Peak Time,Yes,8,3
RD39294,Pickup Zones,1:44 PM,00:24:00,Peak Time,No,24,0
RD39295,Pickup Zones,10:19 AM,00:22:00,Peak Time,Yes,18,4
RD39296,Pickup Zones,8:29 PM,00:29:00,Peak Time,Yes,24,5
RD39297,Pickup Zones,1:12 AM,00:08:00,Peak Time,Yes,7,5
RD39298,Pickup Zones,1:07 PM,00:07:00,Peak Time,Yes,9,3
RD39299,Pickup Zones,11:04 AM,00:28:00,Peak Time,No,28,0
RD39300,Pickup Zones,8:22 PM,00:23:00,Peak Time,Yes,18,5
RD39301,Pickup Zones,9:06 PM,00:20:00,Peak Time,Yes,16,4
RD39302,Pickup Zones,3:08 AM,00:07:00,Peak Time,Yes,6,5
RD39303,Pickup Zones,12:39 AM,00:15:00,Peak Time,No,15,0
RD39304,Pickup Zones,12:19 AM,00:07:00,Peak Time,Yes,9,4
RD39305,Pickup Zones,12:32 PM,00:06:00,Peak Time,Yes,4,5
RD39306,Pickup Zones,1:20 PM,00:22:00,Peak Time,No,22,0
RD39307,Pickup Zones,8:33 PM,00:25:00,Peak Time,Yes,21,4
RD39308,Pickup Zones,2:12 AM,00:20:00,Peak Time,Yes,17,3
RD39309,Pickup Zones,1:36 PM,00:27:00,Peak Time,Yes,24,3
RD39310,Pickup Zones,10:14 AM,00:19:00,Peak Time,No,19,0
RD39311,Pickup Zones,7:58 PM,00:19:00,Peak Time,Yes,15,4
RD39312,Pickup Zones,7:11 PM,00:28:00,Peak Time,No,28,0
RD39313,Pickup Zones,8:03 PM,00:08:00,Peak Time,Yes,6,4
RD39314,Pickup Zones,4:15 AM,00:28:00,Peak Time,No,28,0
RD39315,Pickup Zones,7:22 PM,00:07:00,Non-Peak Time,Yes,6,4
RD39316,Pickup Zones,12:29 PM,00:08:00,Non-Peak Time,Yes,6,5
RD39317,Pickup Zones,11:08 PM,00:07:00,Non-Peak Time,Yes,5,4
RD39318,Pickup Zones,4:08 AM,00:08:00,Non-Peak Time,Yes,8,5
RD39319,Pickup Zones,11:07 PM,00:06:00,Non-Peak Time,Yes,7,3
RD39320,Pickup Zones,1:01 PM,00:06:00,Non-Peak Time,No,6,0
RD39321,Pickup Zones,9:44 PM,00:06:00,Non-Peak Time,Yes,6,3
RD39322,Pickup Zones,5:02 AM,00:08:00,Non-Peak Time,Yes,8,5
RD39323,Pickup Zones,12:15 AM,00:07:00,Non-Peak Time,Yes,7,4
RD39324,Pickup Zones,11:09 AM,00:08:00,Peak Time,Yes,6,5
RD39325,Pickup Zones,4:18 AM,00:06:00,Non-Peak Time,No,6,0
RD39326,Pickup Zones,7:13 PM,00:07:00,Non-Peak Time,Yes,6,4
RD39327,Pickup Zones,1:13 PM,00:06:00,Non-Peak Time,Yes,6,3
RD39328,Pickup Zones,10:01 AM,00:05:00,Non-Peak Time,Yes,8,4
RD39329,Pickup Zones,1:02 PM,00:07:00,Non-Peak Time,Yes,6,4
RD39330,Pickup Zones,12:05 AM,00:08:00,Non-Peak Time,Yes,5,5
RD39331,Pickup Zones,1:25 PM,00:07:00,Non-Peak Time,Yes,7,4
RD39332,Pickup Zones,1:33 PM,00:06:00,Non-Peak Time,Yes,7,3
RD39333,Pickup Zones,12:40 AM,00:24:00,Peak Time,Yes,20,4
RD39334,Pickup Zones,12:19 PM,00:07:00,Non-Peak Time,Yes,7,4
RD39335,Pickup Zones,6:06 PM,00:05:00,Non-Peak Time,Yes,6,4
RD39336,Pickup Zones,6:12 PM,00:28:00,Peak Time,No,28,0
RD39337,Pickup Zones,4:13 AM,00:30:00,Peak Time,No,30,0
RD39338,Pickup Zones,3:06 AM,00:24:00,Peak Time,No,24,0
RD39339,Pickup Zones,10:15 AM,00:25:00,Peak Time,Yes,20,5
RD39340,Pickup Zones,4:49 AM,00:07:00,Peak Time,Yes,6,4
RD39341,Pickup Zones,10:20 AM,00:26:00,Peak Time,Yes,23,3
RD39342,Pickup Zones,4:20 AM,00:07:00,Non-Peak Time,Yes,9,4
RD39343,Pickup Zones,6:40 PM,00:06:00,Non-Peak Time,Yes,6,3
RD39344,Pickup Zones,12:24 PM,00:18:00,Peak Time,Yes,15,3
RD39345,Pickup Zones,12:20 PM,00:19:00,Peak Time,Yes,15,4
RD39346,Pickup Zones,1:57 PM,00:24:00,Peak Time,Yes,19,5
RD39347,Pickup Zones,10:51 AM,00:07:00,Non-Peak Time,No,7,0
RD39348,Pickup Zones,4:08 AM,00:15:00,Peak Time,No,15,0
RD39349,Pickup Zones,8:56 PM,00:15:00,Peak Time,No,15,0
RD39350,Pickup Zones,6:27 PM,00:08:00,Peak Time,Yes,7,4
RD39351,Pickup Zones,1:16 PM,00:08:00,Non-Peak Time,Yes,7,5
RD39352,Pickup Zones,6:57 PM,00:20:00,Peak Time,No,20,0
RD39353,Pickup Zones,3:19 AM,00:27:00,Peak Time,Yes,23,4
RD39354,Pickup Zones,7:07 PM,00:16:00,Peak Time,No,16,0
RD39355,Pickup Zones,1:17 AM,00:18:00,Peak Time,Yes,15,3
RD39356,Pickup Zones,11:34 AM,00:22:00,Peak Time,Yes,19,3
RD39357,Pickup Zones,12:42 PM,00:19:00,Peak Time,No,19,0
RD39358,Pickup Zones,9:18 PM,00:08:00,Non-Peak Time,Yes,8,5
RD39359,Pickup Zones,8:34 PM,00:26:00,Peak Time,Yes,21,5
RD39360,Pickup Zones,11:58 AM,00:06:00,Non-Peak Time,No,6,0
RD39361,Pickup Zones,2:43 AM,00:08:00,Non-Peak Time,Yes,5,5
RD39362,Pickup Zones,10:25 AM,00:08:00,Non-Peak Time,Yes,7,5
RD39363,Pickup Zones,10:37 AM,00:07:00,Non-Peak Time,No,7,0
RD39364,Pickup Zones,11:07 AM,00:07:00,Non-Peak Time,No,7,0
RD39365,Pickup Zones,4:55 AM,00:08:00,Non-Peak Time,Yes,9,5
RD39366,Pickup Zones,12:23 PM,00:06:00,Non-Peak Time,Yes,7,3
RD39367,Pickup Zones,6:44 PM,00:06:00,Non-Peak Time,Yes,7,3
RD39368,Pickup Zones,10:18 AM,00:06:00,Non-Peak Time,Yes,9,3
RD39369,Pickup Zones,12:33 PM,00:07:00,Non-Peak Time,Yes,6,4
RD39370,Pickup Zones,3:57 AM,00:06:00,Non-Peak Time,Yes,5,5
RD39371,Pickup Zones,11:43 AM,00:07:00,Non-Peak Time,Yes,7,4
RD39372,Pickup Zones,12:08 PM,00:07:00,Non-Peak Time,Yes,7,4
RD39373,Pickup Zones,11:16 PM,00:06:00,Non-Peak Time,Yes,8,3
RD39374,Pickup Zones,5:36 AM,00:07:00,Non-Peak Time,No,7,0
RD39375,Pickup Zones,10:16 AM,00:05:00,Non-Peak Time,Yes,7,4
RD39376,Pickup Zones,11:16 AM,00:07:00,Non-Peak Time,Yes,7,4
RD39377,Pickup Zones,4:05 AM,00:08:00,Non-Peak Time,Yes,6,5
RD39378,Pickup Zones,3:32 AM,00:06:00,Non-Peak Time,Yes,7,3
RD39379,Pickup Zones,12:55 PM,00:06:00,Non-Peak Time,Yes,7,5
RD39380,Pickup Zones,11:07 AM,00:06:00,Non-Peak Time,Yes,6,3
RD39381,Pickup Zones,11:01 PM,00:07:00,Non-Peak Time,No,7,0
RD39382,Pickup Zones,7:56 PM,00:05:00,Non-Peak Time,Yes,6,4
RD39383,Pickup Zones,11:35 PM,00:08:00,Non-Peak Time,Yes,7,5
RD39384,Pickup Zones,12:57 AM,00:07:00,Non-Peak Time,Yes,8,4
RD39385,Pickup Zones,12:44 PM,00:08:00,Non-Peak Time,Yes,7,5
RD39386,Pickup Zones,1:42 PM,00:07:00,Non-Peak Time,Yes,8,4
RD39387,Pickup Zones,1:27 PM,00:06:00,Non-Peak Time,No,6,0
RD39388,Pickup Zones,11:58 AM,00:08:00,Non-Peak Time,Yes,8,5
RD39389,Pickup Zones,1:54 AM,00:08:00,Non-Peak Time,Yes,8,5
RD39390,Pickup Zones,6:28 PM,00:06:00,Non-Peak Time,Yes,6,3
RD39391,Pickup Zones,12:03 PM,00:06:00,Non-Peak Time,Yes,5,5
RD39392,Pickup Zones,9:26 PM,00:04:00,Non-Peak Time,Yes,4,3
RD39393,Pickup Zones,12:11 AM,00:06:00,Non-Peak Time,Yes,6,3
RD39394,Pickup Zones,1:45 PM,00:06:00,Non-Peak Time,Yes,8,3
RD39395,Pickup Zones,9:13 PM,00:07:00,Non-Peak Time,No,7,0
RD39396,Pickup Zones,2:59 AM,00:08:00,Non-Peak Time,Yes,6,5
RD39397,Pickup Zones,10:42 AM,00:08:00,Non-Peak Time,Yes,5,5
RD39398,Pickup Zones,2:12 AM,00:07:00,Non-Peak Time,No,7,0
RD39399,Pickup Zones,12:37 PM,00:19:00,Peak Time,No,19,0
RD39400,Pickup Zones,2:57 AM,00:20:00,Peak Time,No,20,0
RD39401,Pickup Zones,12:27 PM,00:07:00,Peak Time,Yes,6,4
RD39402,Pickup Zones,11:20 AM,00:29:00,Peak Time,Yes,24,5
RD39403,Pickup Zones,10:54 AM,00:20:00,Peak Time,No,20,0
RD39404,Pickup Zones,1:40 PM,00:30:00,Peak Time,No,30,0
RD39405,Pickup Zones,1:29 PM,00:24:00,Peak Time,No,24,0
RD39406,Pickup Zones,11:59 PM,00:16:00,Peak Time,No,16,0
RD39407,Pickup Zones,5:44 AM,00:22:00,Peak Time,Yes,18,4
RD39408,Pickup Zones,1:31 AM,00:27:00,Peak Time,Yes,22,5
RD39409,Pickup Zones,10:50 AM,00:29:00,Peak Time,Yes,24,5
RD39410,Pickup Zones,1:03 PM,00:19:00,Peak Time,Yes,16,3
RD39411,Pickup Zones,12:32 PM,00:29:00,Peak Time,Yes,24,5
RD39412,Pickup Zones,9:36 PM,00:16:00,Peak Time,No,16,0
RD39413,Pickup Zones,1:26 AM,00:15:00,Peak Time,No,15,0
RD39414,Pickup Zones,1:19 PM,00:06:00,Peak Time,Yes,6,4
RD39415,Pickup Zones,7:10 PM,00:30:00,Peak Time,No,30,0
RD39416,Pickup Zones,4:12 AM,00:07:00,Peak Time,Yes,8,5
RD39417,Pickup Zones,11:15 AM,00:22:00,Peak Time,No,22,0
RD39418,Pickup Zones,7:48 PM,00:30:00,Peak Time,No,30,0
RD39419,Pickup Zones,12:06 PM,00:23:00,Peak Time,Yes,19,4
RD39420,Pickup Zones,12:04 PM,00:23:00,Peak Time,No,23,0
RD39421,Pickup Zones,9:41 PM,00:07:00,Peak Time,Yes,7,5
RD39422,Pickup Zones,11:17 PM,00:30:00,Peak Time,No,30,0
RD39423,Pickup Zones,1:17 PM,00:07:00,Peak Time,Yes,6,5
RD39424,Pickup Zones,11:49 PM,00:30:00,Peak Time,No,30,0
RD39425,Pickup Zones,5:51 AM,00:24:00,Peak Time,Yes,19,5
RD39426,Pickup Zones,10:30 AM,00:07:00,Peak Time,Yes,7,4
RD39427,Pickup Zones,3:22 AM,00:21:00,Peak Time,No,21,0
RD39428,Pickup Zones,12:46 PM,00:17:00,Peak Time,No,17,0
RD39429,Pickup Zones,10:02 AM,00:19:00,Peak Time,No,19,0
RD39430,Pickup Zones,6:48 PM,00:06:00,Peak Time,Yes,7,5
RD39431,Pickup Zones,1:42 AM,00:18:00,Peak Time,Yes,15,3
RD39432,Pickup Zones,7:07 PM,00:26:00,Peak Time,Yes,22,4
RD39433,Pickup Zones,1:25 PM,00:07:00,Peak Time,Yes,9,3
RD39434,Pickup Zones,10:46 AM,00:23:00,Peak Time,No,23,0
RD39435,Pickup Zones,2:19 AM,00:06:00,Non-Peak Time,Yes,7,3
RD39436,Pickup Zones,2:15 AM,00:07:00,Non-Peak Time,Yes,8,3
RD39437,Pickup Zones,1:05 AM,00:08:00,Non-Peak Time,Yes,6,4
RD39438,Pickup Zones,11:54 PM,00:06:00,Non-Peak Time,Yes,8,3
RD39439,Pickup Zones,8:48 PM,00:07:00,Non-Peak Time,Yes,7,3
RD39440,Pickup Zones,4:33 AM,00:07:00,Non-Peak Time,Yes,7,4
RD39441,Pickup Zones,9:58 PM,00:08:00,Non-Peak Time,Yes,9,5
RD39442,Pickup Zones,11:15 PM,00:06:00,Non-Peak Time,No,6,0
RD39443,Pickup Zones,10:54 AM,00:07:00,Non-Peak Time,Yes,6,4
RD39444,Pickup Zones,8:57 PM,00:07:00,Non-Peak Time,Yes,7,4
RD39445,Pickup Zones,11:12 PM,00:06:00,Non-Peak Time,No,6,0
RD39446,Pickup Zones,12:18 AM,00:08:00,Non-Peak Time,Yes,8,4
RD39447,Pickup Zones,9:02 PM,00:08:00,Non-Peak Time,Yes,7,5
RD39448,Pickup Zones,3:28 AM,00:07:00,Non-Peak Time,Yes,6,4
RD39449,Pickup Zones,1:42 PM,00:08:00,Non-Peak Time,Yes,6,5
RD39450,Pickup Zones,6:24 PM,00:07:00,Non-Peak Time,Yes,6,4
RD39451,Pickup Zones,12:55 PM,00:24:00,Peak Time,Yes,19,5
RD39452,Pickup Zones,11:16 AM,00:06:00,Non-Peak Time,Yes,7,3
RD39453,Pickup Zones,6:45 PM,00:06:00,Non-Peak Time,Yes,6,3
RD39454,Pickup Zones,1:14 AM,00:06:00,Non-Peak Time,Yes,7,3
RD39455,Pickup Zones,12:30 PM,00:07:00,Non-Peak Time,No,7,0
RD39456,Pickup Zones,6:30 PM,00:07:00,Peak Time,Yes,6,4
RD39457,Pickup Zones,12:47 PM,00:28:00,Peak Time,No,28,0
RD39458,Pickup Zones,3:32 AM,00:19:00,Peak Time,Yes,16,3
RD39459,Pickup Zones,8:06 PM,00:08:00,Non-Peak Time,Yes,7,5
RD39460,Pickup Zones,3:47 AM,00:08:00,Non-Peak Time,Yes,7,5
RD39461,Pickup Zones,12:18 PM,00:07:00,Peak Time,Yes,9,5
RD39462,Pickup Zones,11:30 AM,00:07:00,Non-Peak Time,Yes,8,4
RD39463,Pickup Zones,1:10 PM,00:20:00,Peak Time,Yes,17,3
RD39464,Pickup Zones,11:37 AM,00:19:00,Peak Time,No,19,0
RD39465,Pickup Zones,1:25 PM,00:21:00,Peak Time,No,21,0
RD39466,Pickup Zones,10:59 AM,00:06:00,Non-Peak Time,Yes,7,3
RD39467,Pickup Zones,6:10 PM,00:07:00,Non-Peak Time,Yes,7,4
RD39468,Pickup Zones,8:33 PM,00:07:00,Non-Peak Time,Yes,6,3
RD39469,Pickup Zones,5:26 AM,00:07:00,Peak Time,Yes,7,4
RD39470,Pickup Zones,7:34 PM,00:07:00,Non-Peak Time,Yes,6,4
RD39471,Pickup Zones,11:29 AM,00:07:00,Non-Peak Time,No,7,0
RD39472,Pickup Zones,6:23 PM,00:07:00,Non-Peak Time,No,7,0
RD39473,Pickup Zones,11:20 AM,00:05:00,Peak Time,Yes,4,3
RD39474,Pickup Zones,9:30 PM,00:07:00,Non-Peak Time,Yes,7,3
RD39475,Pickup Zones,6:59 PM,00:22:00,Peak Time,Yes,17,5
RD39476,Pickup Zones,11:30 PM,00:20:00,Peak Time,No,20,0
RD39477,Pickup Zones,1:23 AM,00:07:00,Peak Time,Yes,7,3
RD39478,Pickup Zones,8:56 PM,00:19:00,Peak Time,Yes,15,4
RD39479,Pickup Zones,7:23 PM,00:06:00,Peak Time,Yes,7,3
RD39480,Pickup Zones,7:11 PM,00:07:00,Non-Peak Time,Yes,6,4
RD39481,Pickup Zones,10:08 AM,00:09:00,Non-Peak Time,Yes,7,5
RD39482,Pickup Zones,10:33 AM,00:09:00,Non-Peak Time,Yes,7,5
RD39483,Pickup Zones,12:56 PM,00:06:00,Non-Peak Time,No,6,0
RD39484,Pickup Zones,11:58 AM,00:07:00,Non-Peak Time,Yes,6,4
RD39485,Pickup Zones,6:40 PM,00:08:00,Non-Peak Time,Yes,7,5
RD39486,Pickup Zones,7:40 PM,00:07:00,Non-Peak Time,No,7,0
RD39487,Pickup Zones,5:27 AM,00:09:00,Non-Peak Time,Yes,6,5
RD39488,Pickup Zones,1:00 PM,00:07:00,Non-Peak Time,No,7,0
RD39489,Pickup Zones,7:53 PM,00:07:00,Non-Peak Time,Yes,6,4
RD39490,Pickup Zones,12:23 AM,00:07:00,Non-Peak Time,Yes,6,4
RD39491,Pickup Zones,8:28 PM,00:08:00,Non-Peak Time,Yes,7,5
RD39492,Pickup Zones,8:56 PM,00:07:00,Non-Peak Time,Yes,7,4
RD39493,Pickup Zones,11:50 AM,00:09:00,Non-Peak Time,Yes,6,5
RD39494,Pickup Zones,11:13 AM,00:08:00,Non-Peak Time,Yes,6,5
RD39495,Pickup Zones,6:55 PM,00:07:00,Non-Peak Time,Yes,7,4
RD39496,Pickup Zones,10:16 AM,00:08:00,Non-Peak Time,Yes,7,4
RD39497,Pickup Zones,3:02 AM,00:07:00,Non-Peak Time,Yes,9,4
RD39498,Pickup Zones,12:22 PM,00:06:00,Non-Peak Time,Yes,7,3
RD39499,Pickup Zones,8:44 PM,00:06:00,Non-Peak Time,Yes,8,3
RD39500,Pickup Zones,12:45 PM,00:07:00,Non-Peak Time,No,7,0
RD39501,Pickup Zones,9:15 PM,00:06:00,Non-Peak Time,Yes,7,3
RD39502,Pickup Zones,4:21 AM,00:06:00,Non-Peak Time,Yes,7,3
RD39503,Pickup Zones,1:22 AM,00:06:00,Non-Peak Time,No,6,0
RD39504,Pickup Zones,12:09 PM,00:06:00,Non-Peak Time,No,6,0
RD39505,Pickup Zones,10:07 AM,00:06:00,Non-Peak Time,Yes,9,3
RD39506,Pickup Zones,1:57 PM,00:07:00,Non-Peak Time,No,7,0
RD39507,Pickup Zones,11:53 AM,00:08:00,Non-Peak Time,Yes,7,5
RD39508,Pickup Zones,11:30 AM,00:08:00,Non-Peak Time,Yes,7,5
RD39509,Pickup Zones,11:32 PM,00:07:00,Non-Peak Time,No,7,0
RD39510,Pickup Zones,2:09 AM,00:07:00,Non-Peak Time,No,7,0
RD39511,Pickup Zones,12:24 AM,00:06:00,Non-Peak Time,Yes,7,3
RD39512,Pickup Zones,9:07 PM,00:08:00,Non-Peak Time,Yes,7,5
RD39513,Pickup Zones,11:00 AM,00:08:00,Non-Peak Time,Yes,8,4
RD39514,Pickup Zones,1:40 PM,00:08:00,Peak Time,Yes,7,5
RD39515,Pickup Zones,4:48 AM,00:28:00,Peak Time,No,28,0
RD39516,Pickup Zones,2:28 AM,00:30:00,Peak Time,No,30,0
RD39517,Pickup Zones,9:19 PM,00:22:00,Peak Time,Yes,18,4
RD39518,Pickup Zones,4:00 AM,00:07:00,Peak Time,Yes,7,5
RD39519,Pickup Zones,12:48 PM,00:21:00,Peak Time,No,21,0
RD39520,Pickup Zones,11:41 AM,00:06:00,Peak Time,Yes,7,5
RD39521,Pickup Zones,12:47 PM,00:24:00,Peak Time,Yes,20,4
RD39522,Pickup Zones,2:10 AM,00:24:00,Peak Time,No,24,0
RD39523,Pickup Zones,2:38 AM,00:24:00,Peak Time,Yes,19,5
RD39524,Pickup Zones,10:13 AM,00:19:00,Peak Time,No,19,0
RD39525,Pickup Zones,12:36 PM,00:15:00,Peak Time,No,15,0
RD39526,Pickup Zones,1:27 PM,00:28:00,Peak Time,No,28,0
RD39527,Pickup Zones,8:47 PM,00:16:00,Peak Time,No,16,0
RD39528,Pickup Zones,3:25 AM,00:28:00,Peak Time,No,28,0
RD39529,Pickup Zones,1:27 PM,00:28:00,Peak Time,No,28,0
RD39530,Pickup Zones,1:21 PM,00:21:00,Peak Time,No,21,0
RD39531,Pickup Zones,12:34 AM,00:30:00,Peak Time,No,30,0
RD39532,Pickup Zones,12:41 PM,00:15:00,Peak Time,No,15,0
RD39533,Pickup Zones,12:58 AM,00:28:00,Peak Time,Yes,24,4
RD39534,Pickup Zones,8:38 PM,00:22:00,Peak Time,Yes,18,4
RD39535,Pickup Zones,6:10 PM,00:09:00,Peak Time,Yes,6,5
RD39536,Pickup Zones,1:49 AM,00:21:00,Peak Time,Yes,18,3
RD39537,Pickup Zones,8:11 PM,00:07:00,Peak Time,Yes,7,3
RD39538,Pickup Zones,12:33 AM,00:17:00,Peak Time,No,17,0
RD39539,Pickup Zones,12:32 PM,00:21:00,Peak Time,Yes,18,3
RD39540,Pickup Zones,7:47 PM,00:21:00,Peak Time,Yes,16,5
RD39541,Pickup Zones,1:38 AM,00:20:00,Peak Time,No,20,0
RD39542,Pickup Zones,11:57 AM,00:18:00,Peak Time,Yes,15,3
RD39543,Pickup Zones,9:37 PM,00:21:00,Peak Time,Yes,17,4
RD39544,Pickup Zones,8:41 PM,00:07:00,Peak Time,Yes,6,4
RD39545,Pickup Zones,10:20 AM,00:23:00,Peak Time,No,23,0
RD39546,Pickup Zones,5:02 AM,00:22:00,Peak Time,Yes,19,3
RD39547,Pickup Zones,1:56 PM,00:06:00,Peak Time,Yes,8,5
RD39548,Pickup Zones,1:35 AM,00:21:00,Peak Time,No,21,0
RD39549,Pickup Zones,9:25 PM,00:21:00,Peak Time,Yes,17,4
RD39550,Pickup Zones,6:41 PM,00:20:00,Peak Time,No,20,0
RD39551,Pickup Zones,2:10 AM,00:07:00,Peak Time,Yes,6,4
RD39552,Pickup Zones,11:07 PM,00:15:00,Peak Time,No,15,0
RD39553,Pickup Zones,1:32 PM,00:07:00,Non-Peak Time,Yes,6,3
RD39554,Pickup Zones,1:26 PM,00:09:00,Non-Peak Time,Yes,8,5
RD39555,Pickup Zones,11:18 PM,00:07:00,Non-Peak Time,Yes,8,3
RD39556,Pickup Zones,9:41 PM,00:06:00,Non-Peak Time,No,6,0
RD39557,Pickup Zones,1:14 PM,00:06:00,Non-Peak Time,Yes,6,3
RD39558,Pickup Zones,11:09 PM,00:07:00,Non-Peak Time,Yes,7,3
RD39559,Pickup Zones,9:42 PM,00:09:00,Non-Peak Time,Yes,6,5
RD39560,Pickup Zones,10:53 AM,00:06:00,Non-Peak Time,Yes,6,3
RD39561,Pickup Zones,12:19 AM,00:07:00,Non-Peak Time,Yes,9,4
RD39562,Pickup Zones,2:13 AM,00:07:00,Non-Peak Time,No,7,0
RD39563,Pickup Zones,12:10 PM,00:07:00,Non-Peak Time,Yes,6,4
RD39564,Pickup Zones,12:50 AM,00:08:00,Non-Peak Time,Yes,7,5
RD39565,Pickup Zones,3:14 AM,00:07:00,Non-Peak Time,Yes,9,4
RD39566,Pickup Zones,10:15 AM,00:07:00,Non-Peak Time,No,7,0
RD39567,Pickup Zones,11:03 AM,00:07:00,Non-Peak Time,No,7,0
RD39568,Pickup Zones,9:37 PM,00:09:00,Non-Peak Time,Yes,6,5
RD39569,Pickup Zones,12:23 AM,00:06:00,Non-Peak Time,No,6,0
RD39570,Pickup Zones,2:07 AM,00:07:00,Peak Time,Yes,7,5
RD39571,Pickup Zones,1:18 PM,00:08:00,Non-Peak Time,Yes,6,5
RD39572,Pickup Zones,4:23 AM,00:17:00,Peak Time,No,17,0
RD39573,Pickup Zones,12:49 PM,00:23:00,Peak Time,Yes,19,4
RD39574,Pickup Zones,6:19 PM,00:21:00,Peak Time,No,21,0
RD39575,Pickup Zones,11:27 AM,00:06:00,Non-Peak Time,No,6,0
RD39576,Pickup Zones,3:56 AM,00:08:00,Non-Peak Time,Yes,6,5
RD39577,Pickup Zones,9:26 PM,00:07:00,Non-Peak Time,No,7,0
RD39578,Pickup Zones,11:14 AM,00:18:00,Peak Time,Yes,15,3
RD39579,Pickup Zones,12:03 PM,00:21:00,Peak Time,No,21,0
RD39580,Pickup Zones,11:49 PM,00:30:00,Peak Time,No,30,0
RD39581,Pickup Zones,5:44 AM,00:23:00,Peak Time,Yes,20,3
RD39582,Pickup Zones,7:58 PM,00:08:00,Peak Time,Yes,7,4
RD39583,Pickup Zones,10:07 AM,00:21:00,Peak Time,No,21,0
RD39584,Pickup Zones,1:19 AM,00:06:00,Peak Time,Yes,8,3
RD39585,Pickup Zones,5:20 AM,00:08:00,Non-Peak Time,Yes,6,5
RD39586,Pickup Zones,10:55 AM,00:15:00,Peak Time,No,15,0
RD39587,Pickup Zones,12:57 AM,00:20:00,Peak Time,No,20,0
RD39588,Pickup Zones,5:04 AM,00:28:00,Peak Time,No,28,0
RD39589,Pickup Zones,11:50 AM,00:15:00,Peak Time,No,15,0
RD39590,Pickup Zones,1:45 PM,00:09:00,Peak Time,Yes,8,5
RD39591,Pickup Zones,12:48 PM,00:17:00,Peak Time,No,17,0
RD39592,Pickup Zones,12:35 PM,00:06:00,Non-Peak Time,Yes,6,3
RD39593,Pickup Zones,1:33 PM,00:07:00,Non-Peak Time,No,7,0
RD39594,Pickup Zones,3:52 AM,00:19:00,Peak Time,Yes,16,3
RD39595,Pickup Zones,4:42 AM,00:27:00,Peak Time,Yes,23,4
RD39596,Pickup Zones,12:02 PM,00:07:00,Non-Peak Time,Yes,8,4
RD39597,Pickup Zones,1:52 AM,00:23:00,Peak Time,Yes,20,3
RD39598,Pickup Zones,5:08 AM,00:07:00,Non-Peak Time,Yes,7,4
RD39599,Pickup Zones,10:22 AM,00:20:00,Peak Time,No,20,0
RD39600,Pickup Zones,1:56 AM,00:07:00,Non-Peak Time,Yes,6,4
RD39601,Pickup Zones,12:47 PM,00:24:00,Peak Time,Yes,19,5
RD39602,Pickup Zones,11:22 AM,00:07:00,Non-Peak Time,No,7,0
RD39603,Pickup Zones,11:25 AM,00:07:00,Non-Peak Time,Yes,7,4
RD39604,Pickup Zones,11:22 AM,00:08:00,Non-Peak Time,Yes,7,4
RD39605,Pickup Zones,1:35 PM,00:07:00,Non-Peak Time,No,7,0
RD39606,Pickup Zones,11:42 AM,00:07:00,Non-Peak Time,No,7,0
RD39607,Pickup Zones,11:31 AM,00:06:00,Non-Peak Time,Yes,9,3
RD39608,Pickup Zones,11:23 AM,00:08:00,Non-Peak Time,Yes,7,5
RD39609,Pickup Zones,1:44 AM,00:08:00,Non-Peak Time,Yes,6,5
RD39610,Pickup Zones,10:46 AM,00:08:00,Non-Peak Time,Yes,7,4
RD39611,Pickup Zones,7:00 PM,00:06:00,Non-Peak Time,Yes,8,3
RD39612,Pickup Zones,10:15 AM,00:06:00,Non-Peak Time,No,6,0
RD39613,Pickup Zones,7:03 PM,00:08:00,Non-Peak Time,Yes,5,5
RD39614,Pickup Zones,1:24 PM,00:07:00,Non-Peak Time,Yes,6,4
RD39615,Pickup Zones,11:41 AM,00:07:00,Non-Peak Time,Yes,8,4
RD39616,Pickup Zones,7:39 PM,00:08:00,Non-Peak Time,Yes,6,5
RD39617,Pickup Zones,4:53 AM,00:06:00,Non-Peak Time,No,6,0
RD39618,Pickup Zones,3:23 AM,00:07:00,Non-Peak Time,No,7,0
RD39619,Pickup Zones,8:43 PM,00:07:00,Non-Peak Time,No,7,0
RD39620,Pickup Zones,6:57 PM,00:06:00,Non-Peak Time,No,6,0
RD39621,Pickup Zones,10:49 AM,00:06:00,Non-Peak Time,Yes,7,3
RD39622,Pickup Zones,7:16 PM,00:07:00,Non-Peak Time,Yes,8,3
RD39623,Pickup Zones,12:20 PM,00:06:00,Non-Peak Time,Yes,7,3
RD39624,Pickup Zones,1:08 PM,00:08:00,Non-Peak Time,Yes,6,5
RD39625,Pickup Zones,12:55 AM,00:06:00,Non-Peak Time,Yes,6,3
RD39626,Pickup Zones,3:14 AM,00:07:00,Non-Peak Time,Yes,6,4
RD39627,Pickup Zones,11:42 AM,00:06:00,Non-Peak Time,Yes,7,3
RD39628,Pickup Zones,7:20 PM,00:08:00,Non-Peak Time,Yes,6,5
